ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l2cache_1, stateEvent_FetchInv_MInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FetchInv_MInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FetchInv_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FetchInv_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_SM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_SInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_SMInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_MInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_MInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FetchResp_MInv, , Accumulator, 29340408, 0, 612, 612, 612, 1, 1
l2cache_1, stateEvent_FetchXResp_MInvX, , Accumulator, 29340408, 0, 788, 788, 788, 1, 1
l2cache_1, stateEvent_AckInv_MInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_AckInv_SInv, , Accumulator, 29340408, 0, 1625, 1625, 1625, 1, 1
l2cache_1, stateEvent_AckInv_SMInv, , Accumulator, 29340408, 0, 99, 99, 99, 1, 1
l2cache_1, stateEvent_AckInv_SBInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FlushLine_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FlushLine_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FlushLine_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FlushLineInv_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FlushLineInv_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FlushLineInv_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FlushLineResp_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FlushLineResp_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FlushLineResp_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_GetS, , Accumulator, 29340408, 0, 2562, 2562, 2562, 1, 1
l2cache_1, eventSent_GetX, , Accumulator, 29340408, 0, 1400, 1400, 1400, 1, 1
l2cache_1, eventSent_GetSX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_Write, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_PutS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_PutM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_FlushLine, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_FlushLineInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_FetchResp, , Accumulator, 29340408, 0, 612, 612, 612, 1, 1
l2cache_1, eventSent_FetchXResp, , Accumulator, 29340408, 0, 1348, 1348, 1348, 1, 1
l2cache_1, eventSent_AckInv, , Accumulator, 29340408, 0, 1724, 1724, 1724, 1, 1
l2cache_1, eventSent_NACK, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_GetSResp, , Accumulator, 29340408, 0, 2002, 2002, 2002, 1, 1
l2cache_1, eventSent_GetXResp, , Accumulator, 29340408, 0, 1960, 1960, 1960, 1, 1
l2cache_1, eventSent_WriteResp, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_FlushLineResp, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_Fetch, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_FetchInv, , Accumulator, 29340408, 0, 612, 612, 612, 1, 1
l2cache_1, eventSent_ForceInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_FetchInvX, , Accumulator, 29340408, 0, 1348, 1348, 1348, 1, 1
l2cache_1, eventSent_Inv, , Accumulator, 29340408, 0, 1724, 1724, 1724, 1, 1
l2cache_1, eventSent_Put, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_Get, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_AckMove, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_CustomReq, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_CustomResp, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_CustomAck, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, latency_GetS_hit, , Accumulator, 29340408, 0, 29, 197, 5, 1, 7
l2cache_1, latency_GetS_miss, , Accumulator, 29340408, 0, 291573, 33667903, 2558, 28, 173
l2cache_1, latency_GetS_inv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, latency_GetX_hit, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, latency_GetX_miss, , Accumulator, 29340408, 0, 78217, 7004827, 929, 51, 263
l2cache_1, latency_GetX_inv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, latency_GetX_upgrade, , Accumulator, 29340408, 0, 41968, 4340970, 471, 53, 199
l2cache_1, latency_GetSX_hit, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, latency_GetSX_miss, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, latency_GetSX_inv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, latency_GetSX_upgrade, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, latency_FlushLine, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, latency_FlushLineInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, GetSHit_Arrival, , Accumulator, 29340408, 0, 5, 5, 5, 1, 1
l2cache_1, GetXHit_Arrival, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, GetSXHit_Arrival, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, GetSHit_Blocked, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, GetXHit_Blocked, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, GetSXHit_Blocked, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, GetSMiss_Arrival, , Accumulator, 29340408, 0, 2562, 2562, 2562, 1, 1
l2cache_1, GetXMiss_Arrival, , Accumulator, 29340408, 0, 997, 997, 997, 1, 1
l2cache_1, GetSXMiss_Arrival, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, GetSMiss_Blocked, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, GetXMiss_Blocked, , Accumulator, 29340408, 0, 403, 403, 403, 1, 1
l2cache_1, GetSXMiss_Blocked, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, CacheHits, , Accumulator, 29340408, 0, 5, 5, 5, 1, 1
l2cache_1, CacheMisses, , Accumulator, 29340408, 0, 3962, 3962, 3962, 1, 1
l2cache_1, prefetch_evict, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, prefetch_inv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, prefetch_useful, , Accumulator, 29340408, 0, 4, 4, 4, 1, 1
l2cache_1, prefetch_coherence_miss, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, prefetch_redundant, , Accumulator, 29340408, 0, 1, 1, 1, 1, 1
l2cache_1, stateEvent_AckPut_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, evict_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, evict_EInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, evict_EInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_GetS_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_GetX_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_GetSX_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutS_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutS_EInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutE_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutE_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutE_MInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutE_MInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutE_EInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutE_EInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutM_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutM_EInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutM_EInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutX_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutX_EInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_PutX_EInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FetchInvX_E, , Accumulator, 29340408, 0, 1033, 1033, 1033, 1, 1
l2cache_1, stateEvent_FetchInvX_EInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FetchInvX_EInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FetchInv_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FetchInv_EInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FetchInv_EInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_EInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_ForceInv_EInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FetchResp_EInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FetchXResp_EInvX, , Accumulator, 29340408, 0, 560, 560, 560, 1, 1
l2cache_1, stateEvent_AckInv_EInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FlushLine_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, stateEvent_FlushLineInv_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, eventSent_PutE, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, TotalEventsReceived, , Accumulator, 29340408, 0, 16066, 16066, 16066, 1, 1
l2cache_1, TotalEventsReplayed, , Accumulator, 29340408, 0, 4087, 4087, 4087, 1, 1
l2cache_1, Put_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, Get_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, AckMove_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, GetS_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, Write_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, GetSX_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, GetSResp_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, WriteResp_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, CustomReq_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, CustomResp_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, CustomAck_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, NULLCMD_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, GetS_recv, , Accumulator, 29340408, 0, 3815, 3815, 3815, 1, 1
l2cache_1, GetX_recv, , Accumulator, 29340408, 0, 1400, 1400, 1400, 1, 1
l2cache_1, GetSX_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, Write_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, FlushLine_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, FlushLineInv_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, GetSResp_recv, , Accumulator, 29340408, 0, 2002, 2002, 2002, 1, 1
l2cache_1, GetXResp_recv, , Accumulator, 29340408, 0, 1960, 1960, 1960, 1, 1
l2cache_1, WriteResp_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, FlushLineResp_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, PutS_recv, , Accumulator, 29340408, 0, 774, 774, 774, 1, 1
l2cache_1, PutM_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, PutE_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, PutX_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, Inv_recv, , Accumulator, 29340408, 0, 1724, 1724, 1724, 1, 1
l2cache_1, ForceInv_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, Fetch_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, FetchInv_recv, , Accumulator, 29340408, 0, 612, 612, 612, 1, 1
l2cache_1, FetchInvX_recv, , Accumulator, 29340408, 0, 1348, 1348, 1348, 1, 1
l2cache_1, FetchResp_recv, , Accumulator, 29340408, 0, 612, 612, 612, 1, 1
l2cache_1, FetchXResp_recv, , Accumulator, 29340408, 0, 1348, 1348, 1348, 1, 1
l2cache_1, NACK_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, AckInv_recv, , Accumulator, 29340408, 0, 1724, 1724, 1724, 1, 1
l2cache_1, AckPut_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_1, MSHR_occupancy, , Accumulator, 29340408, 0, 450094, 2724440, 78033, 0, 10
l2cache_1, Bank_conflicts, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
cpu2, read_reqs, , Accumulator, 29340408, 0, 20000, 20000, 20000, 1, 1
cpu2, write_reqs, , Accumulator, 29340408, 0, 10000, 10000, 10000, 1, 1
cpu2, custom_reqs, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
cpu2, split_read_reqs, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
cpu2, split_write_reqs, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
cpu2, split_custom_reqs, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
cpu2, cycles_with_issue, , Accumulator, 29340408, 0, 17337, 17337, 17337, 1, 1
cpu2, cycles_no_issue, , Accumulator, 29340408, 0, 60310, 60310, 60310, 1, 1
cpu2, total_bytes_read, , Accumulator, 29340408, 0, 160000, 1280000, 20000, 8, 8
cpu2, total_bytes_write, , Accumulator, 29340408, 0, 80000, 640000, 10000, 8, 8
cpu2, total_bytes_custom, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
cpu2, req_latency, , Accumulator, 29340408, 0, 729655, 24486189, 30000, 2, 108
cpu2, time, , Accumulator, 29340408, 0, 29195, 852348025, 1, 29195, 29195
cpu2, cycles_hit_fence, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
cpu2, cycles_max_issue, , Accumulator, 29340408, 0, 2871, 2871, 2871, 1, 1
cpu2, cycles_max_reorder, , Accumulator, 29340408, 0, 3170, 3170, 3170, 1, 1
cpu2, cycles, , Accumulator, 29340408, 0, 77648, 77648, 77648, 1, 1
l1cache_2, prefetch_opportunities, , Accumulator, 29340408, 0, 30000, 30000, 30000, 1, 1
l1cache_2, prefetches_issued, , Accumulator, 29340408, 0, 2422, 2422, 2422, 1, 1
l1cache_2, prefetches_canceled_by_page_boundary, , Accumulator, 29340408, 0, 1347, 1347, 1347, 1, 1
l1cache_2, prefetches_canceled_by_history, , Accumulator, 29340408, 0, 27578, 27578, 27578, 1, 1
l1cache_2, Prefetch_requests, , Accumulator, 29340408, 0, 2422, 2422, 2422, 1, 1
l1cache_2, Prefetch_drops, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, default_stat, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_GetS_I, , Accumulator, 29340408, 0, 2991, 2991, 2991, 1, 1
l1cache_2, stateEvent_GetS_S, , Accumulator, 29340408, 0, 18612, 18612, 18612, 1, 1
l1cache_2, stateEvent_GetS_M, , Accumulator, 29340408, 0, 819, 819, 819, 1, 1
l1cache_2, stateEvent_GetX_I, , Accumulator, 29340408, 0, 418, 418, 418, 1, 1
l1cache_2, stateEvent_GetX_S, , Accumulator, 29340408, 0, 999, 999, 999, 1, 1
l1cache_2, stateEvent_GetX_M, , Accumulator, 29340408, 0, 8583, 8583, 8583, 1, 1
l1cache_2, stateEvent_GetSX_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_GetSX_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_GetSX_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_GetSResp_IS, , Accumulator, 29340408, 0, 2991, 2991, 2991, 1, 1
l1cache_2, stateEvent_GetXResp_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_GetXResp_IM, , Accumulator, 29340408, 0, 949, 949, 949, 1, 1
l1cache_2, stateEvent_GetXResp_SM, , Accumulator, 29340408, 0, 468, 468, 468, 1, 1
l1cache_2, stateEvent_Inv_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_Inv_S, , Accumulator, 29340408, 0, 1666, 1666, 1666, 1, 1
l1cache_2, stateEvent_Inv_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_Inv_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_Inv_SM, , Accumulator, 29340408, 0, 531, 531, 531, 1, 1
l1cache_2, stateEvent_Inv_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_Inv_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FetchInvX_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FetchInvX_M, , Accumulator, 29340408, 0, 928, 928, 928, 1, 1
l1cache_2, stateEvent_FetchInvX_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FetchInvX_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FetchInvX_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FetchInvX_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_Fetch_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_Fetch_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_Fetch_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_Fetch_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_Fetch_SM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_Fetch_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_Fetch_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FetchInv_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FetchInv_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FetchInv_M, , Accumulator, 29340408, 0, 489, 489, 489, 1, 1
l1cache_2, stateEvent_FetchInv_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FetchInv_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FetchInv_SM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FetchInv_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FetchInv_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_ForceInv_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_ForceInv_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_ForceInv_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_ForceInv_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_ForceInv_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_ForceInv_SM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_ForceInv_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_ForceInv_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FlushLine_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FlushLine_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FlushLine_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FlushLineInv_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FlushLineInv_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FlushLineInv_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FlushLineResp_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FlushLineResp_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, stateEvent_FlushLineResp_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_GetS, , Accumulator, 29340408, 0, 2991, 2991, 2991, 1, 1
l1cache_2, eventSent_GetX, , Accumulator, 29340408, 0, 1417, 1417, 1417, 1, 1
l1cache_2, eventSent_GetSX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_Write, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_PutM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_NACK, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_FlushLine, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_FlushLineInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_FetchResp, , Accumulator, 29340408, 0, 489, 489, 489, 1, 1
l1cache_2, eventSent_FetchXResp, , Accumulator, 29340408, 0, 928, 928, 928, 1, 1
l1cache_2, eventSent_AckInv, , Accumulator, 29340408, 0, 2197, 2197, 2197, 1, 1
l1cache_2, eventSent_GetSResp, , Accumulator, 29340408, 0, 20000, 20000, 20000, 1, 1
l1cache_2, eventSent_GetXResp, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_WriteResp, , Accumulator, 29340408, 0, 10000, 10000, 10000, 1, 1
l1cache_2, eventSent_FlushLineResp, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_Put, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_Get, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_AckMove, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_CustomReq, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_CustomResp, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, eventSent_CustomAck, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, EventStalledForLockedCacheline, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, evict_I, , Accumulator, 29340408, 0, 1729, 1729, 1729, 1, 1
l1cache_2, evict_S, , Accumulator, 29340408, 0, 774, 774, 774, 1, 1
l1cache_2, evict_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, evict_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, evict_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, evict_SM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, evict_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_2, latency_GetS_hit, , Accumulator, 29340408, 0, 1004910, 79510590, 19431, 5, 286
l1cache_2, latency_GetS_miss, , Accumulator, 29340408, 0, 320119, 36193159, 2991, 13, 206
l1cache_2, latency_GetX_hit, , Accumulator, 29340408, 0, 717338, 69626200, 8583, 5, 283
l1cache_2, latency_GetX_miss, , Accumulator, 29340408, 0, 40077, 4051655, 418, 61, 268
l1cache_2, latency_GetX_upgrade, , Accumulator, 29340408, 0, 103153, 11928103, 999, 61, 280
